ID,Assembly,TrackClass,TrackType,CellClass,CellType,Description,ProcessingLogs,Title,MetaData
SRX5251414,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"23445317,86.3,4.3,647",GSM3563750: MCF7 WT Vehicle; Homo sapiens; ChIP-Seq,"source_name=MCF7 cell line	esr1 genotype=Wild-type	treatments=Vehicle	chip antibody=ERα (Santa Cruz Biotechnologies, sc543)"
SRX5251415,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"16374435,90.3,3.1,6076",GSM3563751: MCF7 WT E2; Homo sapiens; ChIP-Seq,"source_name=MCF7 cell line	esr1 genotype=Wild-type	treatments=1 nM E2	chip antibody=ERα (Santa Cruz Biotechnologies, sc543)"
SRX5251418,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"20512828,91.9,3.2,819",GSM3563753: MCF7 Y537S Vehicle; Homo sapiens; ChIP-Seq,"source_name=MCF7 cell line	esr1 genotype=Y537S	treatments=Vehicle	chip antibody=ERα (Santa Cruz Biotechnologies, sc543)"
SRX5251419,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"20676998,91.3,3.1,1345",GSM3563754: MCF7 Y537S E2; Homo sapiens; ChIP-Seq,"source_name=MCF7 cell line	esr1 genotype=Y537S	treatments=1 nM E2	chip antibody=ERα (Santa Cruz Biotechnologies, sc543)"
SRX5251421,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"20217813,89.0,3.1,737",GSM3563756: MCF7 D538G Vehicle; Homo sapiens; ChIP-Seq,"source_name=MCF7 cell line	esr1 genotype=D538G	treatments=Vehicle	chip antibody=ERα (Santa Cruz Biotechnologies, sc543)"
SRX5251422,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"20606853,92.4,3.7,2768",GSM3563757: MCF7 D538G E2; Homo sapiens; ChIP-Seq,"source_name=MCF7 cell line	esr1 genotype=D538G	treatments=1 nM E2	chip antibody=ERα (Santa Cruz Biotechnologies, sc543)"
SRX5251424,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"21210993,91.3,3.5,864",GSM3563759: T47D WT Vehicle; Homo sapiens; ChIP-Seq,"source_name=T47D cell line	esr1 genotype=Wild-type	treatments=Vehicle	chip antibody=ERα (Santa Cruz Biotechnologies, sc543)"
SRX5251425,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"22925286,93.1,3.8,1507",GSM3563760: T47D WT E2; Homo sapiens; ChIP-Seq,"source_name=T47D cell line	esr1 genotype=Wild-type	treatments=1 nM E2	chip antibody=ERα (Santa Cruz Biotechnologies, sc543)"
SRX5251427,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"19791648,89.1,3.6,1103",GSM3563762: T47D Y537S Vehicle; Homo sapiens; ChIP-Seq,"source_name=T47D cell line	esr1 genotype=Y537S	treatments=Vehicle	chip antibody=ERα (Santa Cruz Biotechnologies, sc543)"
SRX5251428,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"19579091,89.5,3.8,2155",GSM3563763: T47D Y537S E2; Homo sapiens; ChIP-Seq,"source_name=T47D cell line	esr1 genotype=Y537S	treatments=1 nM E2	chip antibody=ERα (Santa Cruz Biotechnologies, sc543)"
SRX5251430,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"21515072,90.6,4.6,1026",GSM3563765: T47D D538G Vehicle; Homo sapiens; ChIP-Seq,"source_name=T47D cell line	esr1 genotype=D538G	treatments=Vehicle	chip antibody=ERα (Santa Cruz Biotechnologies, sc543)"
SRX5251431,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"20553877,87.7,5.6,5255",GSM3563766: T47D D538G E2; Homo sapiens; ChIP-Seq,"source_name=T47D cell line	esr1 genotype=D538G	treatments=1 nM E2	chip antibody=ERα (Santa Cruz Biotechnologies, sc543)"
SRX5283921,hg38,ATAC-Seq,ATAC-Seq,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"191210341,0.0,21.4,85974",GSM3576706: HeLa shINTS11 ctrl r1 ATAC-Seq; Homo sapiens; ATAC-seq,source_name=HeLa	biomaterial_provider=ATCC#CCL-2	cell line=HeLa	cell type=cervical adenocarcinoma	modification=Tet-pLKO_shINTS11 stable cells	chip antibody=NA
SRX5283922,hg38,ATAC-Seq,ATAC-Seq,Uterus,HeLa,Primary Tissue=Cervix|Tissue Diagnosis=Adenocarcinoma,"170061824,0.0,26.5,43406",GSM3576707: HeLa shINTS11 ctrl r2 ATAC-Seq; Homo sapiens; ATAC-seq,source_name=HeLa	biomaterial_provider=ATCC#CCL-2	cell line=HeLa	cell type=cervical adenocarcinoma	modification=Tet-pLKO_shINTS11 stable cells	chip antibody=NA
SRX5287690,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"28195327,91.6,18.9,3029",GSM3577940: T47D ER Veh ChIPSeq; Homo sapiens; ChIP-Seq,"source_name=T47D	cell line=T47D	cell type=Breast cancer cell line	treatment=Veh	chip antibody=ERalpha (Santa Cruz, sc-7207)"
SRX5287691,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"23748956,95.8,17.1,5665",GSM3577941: T47D ER E2 ChIPSeq; Homo sapiens; ChIP-Seq,"source_name=T47D	cell line=T47D	cell type=Breast cancer cell line	treatment=E2	chip antibody=ERalpha (Santa Cruz, sc-7207)"
SRX5287696,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"28936805,96.9,14.7,14784",GSM3577946: MCF7 ER shCtrl ChipSeq; Homo sapiens; ChIP-Seq,"source_name=MCF7	cell line=MCF7	cell type=Breast cancer cell line	shRNA=Control	treatment=E2	chip antibody=ERalpha (Santa Cruz, sc-7207)"
SRX5287697,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"21579000,97.7,16.9,25655",GSM3577947: MCF7 ER shTEAD4 ChipSeq; Homo sapiens; ChIP-Seq,"source_name=MCF7	cell line=MCF7	cell type=Breast cancer cell line	shRNA=TEAD4	treatment=E2	chip antibody=ERalpha (Santa Cruz, sc-7207)"
SRX5287698,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"21005533,97.1,16.0,19611",GSM3577948: MCF7 ER shYAP1 ChipSeq; Homo sapiens; ChIP-Seq,"source_name=MCF7	cell line=MCF7	cell type=Breast cancer cell line	shRNA=YAP1	treatment=E2	chip antibody=ERalpha (Santa Cruz, sc-7207)"
SRX5287703,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"24232762,98.5,30.1,32073",GSM3577953: MCF7 ER DMSO ChipSeq; Homo sapiens; ChIP-Seq,"source_name=MCF7	cell line=MCF7	cell type=Breast cancer cell line	treatment=DMSO	chip antibody=ERalpha (Santa Cruz, sc-7207)"
SRX5287706,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"21723695,98.3,17.8,11611",GSM3577956: MCF7 ER ICI ChipSeq; Homo sapiens; ChIP-Seq,"source_name=MCF7	cell line=MCF7	cell type=Breast cancer cell line	treatment=ICI	chip antibody=ERalpha (Santa Cruz, sc-7207)"
SRX5323807,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"31259144,99.2,14.1,4377",GSM3587721: JC4726 ER veh T47D; Homo sapiens; ChIP-Seq,source_name=T47D	cell type=Breast cancer	passages=7	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323808,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"28851988,99.2,17.4,5552",GSM3587722: JC4727 ER IL6 T47D; Homo sapiens; ChIP-Seq,source_name=T47D	cell type=Breast cancer	passages=7	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323809,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"27065275,99.2,14.6,2391",GSM3587723: JC4728 ER veh T47D; Homo sapiens; ChIP-Seq,source_name=T47D	cell type=Breast cancer	passages=8	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323810,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"20899968,99.3,14.3,3683",GSM3587724: JC4729 ER IL6 T47D; Homo sapiens; ChIP-Seq,source_name=T47D	cell type=Breast cancer	passages=8	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323811,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"26937620,99.2,16.6,3966",GSM3587725: JC4730 ER veh T47D; Homo sapiens; ChIP-Seq,source_name=T47D	cell type=Breast cancer	passages=9	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323812,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"22136355,99.2,13.9,3247",GSM3587726: JC4731 ER IL6 T47D; Homo sapiens; ChIP-Seq,source_name=T47D	cell type=Breast cancer	passages=9	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323813,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"29182619,99.3,15.8,8338",GSM3587727: JC4732 ER veh T47D; Homo sapiens; ChIP-Seq,source_name=T47D	cell type=Breast cancer	passages=10	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323814,hg38,TFs and others,ESR1,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"23745660,99.2,14.1,6100",GSM3587728: JC4733 ER IL6 T47D; Homo sapiens; ChIP-Seq,source_name=T47D	cell type=Breast cancer	passages=10	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323871,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"31764524,99.3,14.1,40032",GSM3587785: jc5849 ER Veh MCF7; Homo sapiens; ChIP-Seq,source_name=MCF7	cell type=Breast cancer	passages=22	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323872,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"35151218,99.3,14.3,36996",GSM3587786: jc5850 ER IL6 MCF7; Homo sapiens; ChIP-Seq,source_name=MCF7	cell type=Breast cancer	passages=22	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323873,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"42773567,99.3,14.9,42968",GSM3587787: jc5851 ER Veh MCF7; Homo sapiens; ChIP-Seq,source_name=MCF7	cell type=Breast cancer	passages=23	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323874,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"20886314,99.3,11.6,25834",GSM3587788: jc5852 ER IL6 MCF7; Homo sapiens; ChIP-Seq,source_name=MCF7	cell type=Breast cancer	passages=23	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323875,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"15292161,99.3,10.8,19728",GSM3587789: jc5853 ER Veh MCF7; Homo sapiens; ChIP-Seq,source_name=MCF7	cell type=Breast cancer	passages=24	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323876,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"39470499,99.4,12.1,23870",GSM3587790: jc5854 ER IL6 MCF7; Homo sapiens; ChIP-Seq,source_name=MCF7	cell type=Breast cancer	passages=24	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323877,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"34652620,99.4,13.0,32247",GSM3587791: jc5855 ER Veh MCF7; Homo sapiens; ChIP-Seq,source_name=MCF7	cell type=Breast cancer	passages=25	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323878,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"43787732,99.3,14.4,36751",GSM3587792: jc5856 ER IL6 MCF7; Homo sapiens; ChIP-Seq,source_name=MCF7	cell type=Breast cancer	passages=25	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323929,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"35984837,99.1,25.9,3627",GSM3587843: jc5572 ER 3840; Homo sapiens; ChIP-Seq,source_name=Primary breast tumour - ER+/pSTAT3+	cell type=Breast cancer	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5323930,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"35498516,98.9,23.1,7570",GSM3587844: jc5573 ER 3487; Homo sapiens; ChIP-Seq,source_name=Primary breast tumour - ER+/pSTAT3+	cell type=Breast cancer	chip antibody=ab3575 (abcam)/06-935 (Millipore)
SRX5350525,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"15495386,0.0,13.1,0",GSM3595410: ChIPseq ER MCF7 WT E2 45min rep1; Homo sapiens; ChIP-Seq,source_name=MCF7 cells	cell line=MCF7 cells	treatment duration=45 minutes	treatment=10 nM E2	antibody=Anti-ER HC-20 (Santa Cruz)
SRX5350526,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"17075811,0.0,10.4,0",GSM3595411: ChIPseq ER MCF7 WT Veh 45min rep1; Homo sapiens; ChIP-Seq,source_name=MCF7 cells	cell line=MCF7 cells	treatment duration=45 minutes	treatment=Vehicle	antibody=Anti-ER HC-20 (Santa Cruz)
SRX5350527,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"16874377,0.0,11.8,0",GSM3595412: ChIPseq ER MCF7 WT E2 45min rep2; Homo sapiens; ChIP-Seq,source_name=MCF7 cells	cell line=MCF7 cells	treatment duration=45 minutes	treatment=10 nM E2	antibody=Anti-ER HC-20 (Santa Cruz)
SRX5350528,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"19795743,0.0,14.2,0",GSM3595413: ChIPseq ER MCF7 WT Veh 45min rep2; Homo sapiens; ChIP-Seq,source_name=MCF7 cells	cell line=MCF7 cells	treatment duration=45 minutes	treatment=Vehicle	antibody=Anti-ER HC-20 (Santa Cruz)
SRX5350529,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"23699765,0.0,24.6,0",GSM3595414: ChIPseq ER MCF7 CRISPR GRHL2 E2 45min rep1; Homo sapiens; ChIP-Seq,source_name=MCF7 cells CRISPR_GRHL2	cell line=MCF7 cells CRISPR_GRHL2	treatment duration=45 minutes	treatment=10 nM E2	antibody=Anti-ER HC-20 (Santa Cruz)
SRX5350530,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"13888680,0.0,14.7,0",GSM3595415: ChIPseq ER MCF7 CRISPR GRHL2 Veh 45min rep1; Homo sapiens; ChIP-Seq,source_name=MCF7 cells CRISPR_GRHL2	cell line=MCF7 cells CRISPR_GRHL2	treatment duration=45 minutes	treatment=Vehicle	antibody=Anti-ER HC-20 (Santa Cruz)
SRX5350531,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"24951901,0.0,22.7,0",GSM3595416: ChIPseq ER MCF7 CRISPR GRHL2 E2 45min rep2; Homo sapiens; ChIP-Seq,source_name=MCF7 cells CRISPR_GRHL2	cell line=MCF7 cells CRISPR_GRHL2	treatment duration=45 minutes	treatment=10 nM E2	antibody=Anti-ER HC-20 (Santa Cruz)
SRX5350532,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"20168504,0.0,17.7,0",GSM3595417: ChIPseq ER MCF7 CRISPR GRHL2 Veh 45min rep2; Homo sapiens; ChIP-Seq,source_name=MCF7 cells CRISPR_GRHL2	cell line=MCF7 cells CRISPR_GRHL2	treatment duration=45 minutes	treatment=Vehicle	antibody=Anti-ER HC-20 (Santa Cruz)
SRX5401863,hg38,TFs and others,PGR,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"57924322,98.3,9.1,1962",GSM3615489: PR T0 A1 2 ChIPseq; Homo sapiens; ChIP-Seq,"source_name=T47D A1/2 cells	cell type=Mammary epithelial cells	cell line=T47D A1/2 cells	chip antibody=anti-PR, H-190, sc-7208, Santa Cruz Biotechnology	agent=none"
SRX5401864,hg38,TFs and others,PGR,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"57028133,96.4,9.6,27129",GSM3615490: PR T60 R5020 A1 2 ChIPseq; Homo sapiens; ChIP-Seq,"source_name=T47D A1/2 cells	cell type=Mammary epithelial cells	cell line=T47D A1/2 cells	chip antibody=anti-PR, H-190, sc-7208, Santa Cruz Biotechnology	agent=R5020 (10 nM)"
SRX5401865,hg38,TFs and others,PGR,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"176618871,98.0,12.3,3820",GSM3615491: PR T0 MTVL WT ChIPseq; Homo sapiens; ChIP-Seq,"source_name=T47D MTVL WT (Ctrl)	cell type=Mammary epithelial cells	cell line=T47D MTVL WT cells (used as control in this work)	chip antibody=anti-PR, H-190, sc-7208, Santa Cruz Biotechnology"
SRX5401866,hg38,TFs and others,PGR,Breast,T-47D,Primary Tissue=Breast|Tissue Diagnosis=Adenocarcinoma Ductal,"87706387,99.0,13.1,49742",GSM3615492: PR T60 R5020 MTVL WT ChIPseq; Homo sapiens; ChIP-Seq,"source_name=T47D MTVL WT (Ctrl)	cell type=Mammary epithelial cells	cell line=T47D MTVL WT cells (used as control in this work)	chip antibody=anti-PR, H-190, sc-7208, Santa Cruz Biotechnology	agent=R5020 (10 nM)"
SRX5465792,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"30497619,98.6,1.7,5792",GSM3640247: MCF7 aERa repl1; Homo sapiens; ChIP-Seq,"source_name=Breast cancer cell line	cell line=MCF7	cell type=Breast cancer cells	chip antibody=aERa (Santa Cruz, catalog# sc-543)	treatment=Full medium"
SRX5465793,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"27171896,98.2,2.0,6345",GSM3640248: MCF7 aERa repl2; Homo sapiens; ChIP-Seq,"source_name=Breast cancer cell line	cell line=MCF7	cell type=Breast cancer cells	chip antibody=aERa (Santa Cruz, catalog# sc-543)	treatment=Full medium"
SRX5493763,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"21646968,85.8,23.5,3347",GSM3660485: S176 VEH ER; Homo sapiens; ChIP-Seq,"source_name=Patient derived xenograft, breast cancer	tissue=tumor tissue	chip antibody=ER	chip antibody vendor=Santa Cruz Biotechnology, Thermo"
SRX5493764,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"18660629,87.2,20.9,1353",GSM3660486: S177 VEH ER; Homo sapiens; ChIP-Seq,"source_name=Patient derived xenograft, breast cancer	tissue=tumor tissue	chip antibody=ER	chip antibody vendor=Santa Cruz Biotechnology, Thermo"
SRX5493765,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"23329557,80.4,9.6,840",GSM3660487: S179 VEH ER; Homo sapiens; ChIP-Seq,"source_name=Patient derived xenograft, breast cancer	tissue=tumor tissue	chip antibody=ER	chip antibody vendor=Santa Cruz Biotechnology, Thermo"
SRX5493766,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"24069169,95.1,6.5,405",GSM3660488: S181 ENOB ER; Homo sapiens; ChIP-Seq,"source_name=Patient derived xenograft, breast cancer	tissue=tumor tissue	chip antibody=ER	chip antibody vendor=Santa Cruz Biotechnology, Thermo"
SRX5493767,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"20279859,82.0,24.7,1252",GSM3660489: SS182 ENOB ER; Homo sapiens; ChIP-Seq,"source_name=Patient derived xenograft, breast cancer	tissue=tumor tissue	chip antibody=ER	chip antibody vendor=Santa Cruz Biotechnology, Thermo"
SRX5493768,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"19975760,89.3,18.0,1585",GSM3660490: S186 ENOB ER; Homo sapiens; ChIP-Seq,"source_name=Patient derived xenograft, breast cancer	tissue=tumor tissue	chip antibody=ER	chip antibody vendor=Santa Cruz Biotechnology, Thermo"
SRX5493769,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"21814304,93.5,11.3,6993",GSM3660491: S440 2187 VEH ER; Homo sapiens; ChIP-Seq,"source_name=Patient derived xenograft, breast cancer	tissue=tumor tissue	chip antibody=ER	chip antibody vendor=Santa Cruz Biotechnology, Thermo"
SRX5493770,hg38,TFs and others,ESR1,Breast,Breast cancer cells,,"24104897,89.1,6.0,415",GSM3660492: S440 2190 ENOB ER; Homo sapiens; ChIP-Seq,"source_name=Patient derived xenograft, breast cancer	tissue=tumor tissue	chip antibody=ER	chip antibody vendor=Santa Cruz Biotechnology, Thermo"
SRX5511291,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"40497837,99.2,17.2,4494",GSM3667085: MCF7 ERa Abcam Rep1; Homo sapiens; ChIP-Seq,"source_name=MCF7	cell line=MCF7	cell type=Breast cancer cell line	passages=P29	chip antibody=anti-ERalpha (Abcam, ab3575)"
SRX5511292,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"39078005,99.2,16.3,4020",GSM3667086: MCF7 ERa Santacruz Rep1; Homo sapiens; ChIP-Seq,"source_name=MCF7	cell line=MCF7	cell type=Breast cancer cell line	passages=P29	chip antibody=anti-ERalpha (Santa Cruz, sc-543)"
SRX5511293,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"43627420,99.1,16.8,5203",GSM3667087: MCF7 ERa Millipore Rep1; Homo sapiens; ChIP-Seq,"source_name=MCF7	cell line=MCF7	cell type=Breast cancer cell line	passages=P29	chip antibody=anti-ERalpha (Millipore, 06-935)"
SRX5511296,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"38034229,99.2,15.8,3721",GSM3667090: MCF7 ERa Abcam Rep2; Homo sapiens; ChIP-Seq,"source_name=MCF7	cell line=MCF7	cell type=Breast cancer cell line	passages=P29	chip antibody=anti-ERalpha (Abcam, ab3575)"
SRX5511297,hg38,TFs and others,ESR1,Breast,MCF-7,Primary Tissue=Breast|Site of Extraction=Pleura|Tissue Diagnosis=Adenocarcinoma,"37483422,99.1,15.4,3982",GSM3667091: MCF7 ERa Santacruz Rep2; Homo sapiens; ChIP-Seq,"source_name=MCF7	cell line=MCF7	cell type=Breast cancer cell line	passages=P29	chip antibody=anti-ERalpha (Santa Cruz, sc-543)"
